HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,car_net_distance,accsib_car,accsib_pt,accsib_mul,work_home_days
160008,46,1,0,0,0,0,5,185,98,39.352,39.352,3,3,85,5.0,34.352,0.0,0.0,0,0,0,0,3,0,618139,263480,627741,256953,4,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.610345946611583,17.613,305860.13,286002.01,480946.21,1
438675,58,1,0,1,0,0,10,173,78,61.192,61.192,4,4,80,0.0,61.192,0.0,0.0,3,0,0,1,0,0,634633,244631,626175,235412,2,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.511104067986965,23.079,405432.28,444722.52,593940.12,1
141349,54,1,0,1,0,0,30,164,53,15.35,15.35,3,3,100,2.0,0.0,0.0,13.35,2,0,0,0,1,0,544062,207263,544544,207247,4,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4822654870504419,2.481,39609.22,16920.69,55725.11,2
408341,59,1,0,1,0,0,30,158,48,69.943,69.943,5,5,120,2.0,67.943,0.0,0.0,2,0,3,0,0,0,719206,80346,709786,98004,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20.013529523799644,43.348,108438.13,113593.41,162551.55,2
153806,55,0,0,0,0,0,15,166,70,49.911,49.911,6,1,110,0.5,0.777,48.63399999999999,0.0,0,1,0,0,0,0,670842,262210,670646,261923,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34754136444457945,1.455,164282.66,128149.72,271687.24,1
257111,51,1,0,1,0,0,100,165,60,11.7254392,11.7254392,9,8,155,7.376439200000001,4.349,0.0,0.0,0,0,0,0,5,3,559503,142464,559764,143249,3,2,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8272520776643598,3.495,184360.48,247602.08,301751.6,5
110918,57,1,0,0,0,0,10,162,60,92.3386596746625,92.3386596746625,8,6,146,0.122659674662535,92.216,0.0,0.0,0,0,1,0,3,2,538919,152921,546727,167280,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.344593754511003,25.046,503105.37,577497.17,699061.99,1
288120,24,1,0,0,0,0,0,158,55,23.931,23.931,10,6,183,1.025,5.334,17.572,0.0,3,0,1,0,2,0,719997,232493,704531,231584,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.49268979228591,23.695,116868.15,89757.44,178388.32,0
333592,44,1,1,1,0,0,0,175,85,94.080189,94.080189,7,7,135,4.332189,89.74799999999999,0.0,0.0,3,0,3,1,0,0,607805,228795,603952,203228,1,1,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.855697592600357,30.761,292505.68,277540.94,409803.6,0
419988,68,1,1,1,0,0,50,178,78,92.335,92.335,5,5,95,0.0,92.335,0.0,0.0,2,0,1,0,2,0,716961,112164,716961,112164,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.085,84029.92,51107.66,106284.15,3
144146,46,1,0,1,0,0,5,168,54,12.139,12.139,3,3,40,0.0,12.139,0.0,0.0,0,0,2,0,1,0,682969,247411,699636,229246,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24.652710074148036,30.748,1708948.81,2172178.97,2477508.11,1
389872,44,1,0,1,0,0,5,186,73,35.769329600000006,35.769329600000006,5,3,66,1.2183296,16.208,18.343,0.0,2,0,1,0,0,0,694381,254218,703617,243372,3,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.245680468127874,23.484,344651.76,262286.78,526290.71,1
245873,38,1,1,1,0,0,10,172,64,49.707,49.707,11,6,212,2.2,47.507,0.0,0.0,0,0,2,2,2,0,519581,149788,542035,156161,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23.340892120910887,39.366,131584.36,113463.25,204143.86,1
263134,36,1,1,1,0,0,1,165,79,29.875,29.875,2,2,50,0.0,29.875,0.0,0.0,0,0,0,0,2,0,735170,260827,735207,260943,6,2,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.12175795661885921,1.306,144541.45,102132.59,214830.44,1
381778,51,1,0,0,0,0,30,172,78,3.122,3.122,3,3,4,0.0,3.122,0.0,0.0,0,0,1,0,2,0,578495,184201,577230,194020,2,3,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.900150806932185,22.321,319568.76,337245.76,456426.95,2
170389,43,1,1,1,0,0,10,174,82,16.9021033029031,16.9021033029031,13,5,87,1.7628597068478302,0.0,15.1392435960553,0.0,3,1,0,0,1,0,683616,252610,683469,253809,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2079776487998442,3.918,697647.12,754255.26,1112954.03,1
116934,47,0,0,0,0,0,5,178,89,51.631,51.631,11,3,91,3.3,0.0,48.331,0.0,2,0,0,1,0,0,682736,248230,696149,262874,2,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.85838122808604,28.537,1490752.27,1894348.72,2204559.85,1
233690,25,1,0,1,0,0,30,168,60,17.781,17.781,7,4,85,4.0,13.781,0.0,0.0,0,0,0,0,4,0,537359,153044,555609,199430,2,2,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,49.847000872670364,50.449,683319.16,837972.57,971324.52,2
230837,55,1,0,1,0,0,100,160,85,82.51799999999999,82.51799999999999,4,4,80,0.0,82.51799999999999,0.0,0.0,0,0,2,0,2,0,666793,221065,666793,221065,5,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,2.016,180148.9,39554.21,204717.12,5
405564,32,1,1,1,0,0,10,174,68,64.874314,64.874314,6,6,130,7.946314,56.928,0.0,0.0,1,0,0,1,2,2,588278,222565,588985,216897,4,1,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.711923756493954,13.594,244766.99,227509.2,361584.41,1
312262,51,1,1,1,0,0,80,187,92,107.405,107.405,4,4,120,0.0,107.405,0.0,0.0,0,0,0,0,4,0,666350,258308,666350,258316,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.008,0.787,379640.19,300110.5,534836.34,4
342899,66,1,1,1,0,0,90,169,90,29.4,29.4,1,1,150,0.0,29.4,0.0,0.0,0,0,0,0,0,0,571068,104640,571068,104640,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.101,145316.94,137513.56,191164.26,5
293704,32,1,1,1,0,0,0,176,80,99.1795647,99.1795647,10,7,167,1.2325647,97.947,0.0,0.0,0,0,5,0,1,1,586083,117820,586373,117637,3,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3429125252888847,0.92,88937.63,75772.1,133823.22,0
142189,54,1,0,1,0,0,30,168,63,288.541,288.541,4,4,285,0.0,288.541,0.0,0.0,0,0,0,0,2,2,677634,230445,682161,227531,4,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.383783520907949,10.541,191033.71,154122.34,324124.69,2
414395,61,1,0,1,0,0,40,164,66,10.0,10.0,4,4,110,10.0,0.0,0.0,0.0,0,0,2,0,2,0,640411,238789,640411,238789,2,3,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.448,165733.08,105698.36,250364.34,2
136258,25,1,0,0,0,0,10,153,48,23.892,23.892,2,2,50,0.0,23.892,0.0,0.0,2,0,0,0,0,0,685501,196087,691104,191858,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.019832619087153,19.322,30547.59,6955.38,35663.53,1
442241,45,1,0,1,0,0,10,158,77,66.27770509999999,66.27770509999999,12,2,147,2.7163051,0.0,63.5614,0.0,2,0,0,0,0,0,681340,245601,702532,246637,3,2,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.21730802905967,40.547,844957.54,1126483.71,1398849.42,1
308311,38,1,1,1,0,0,80,180,80,120.598,120.598,2,2,360,0.0,120.598,0.0,0.0,0,0,0,2,0,0,611405,149958,611406,149959,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0014142135623730952,2.63,29323.22,21671.99,41987.27,4
433927,28,0,0,0,0,0,5,173,84,7.421,7.421,3,3,46,0.03,7.391,0.0,0.0,2,0,0,0,1,0,636051,245729,635180,242783,3,2,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.072060709035549,8.457,228434.47,246628.99,387133.94,1
249250,65,1,1,0,0,0,40,155,97,135.2391165,66.7711185,13,8,205,0.6,66.1711185,0.0,0.0,2,0,1,2,2,1,495153,121620,500438,117710,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.574140628249444,20.554,218816.17,301518.36,424481.37,2
316005,37,1,1,0,0,0,50,195,70,57.81399999999999,57.81399999999999,8,7,167,2.0,55.81399999999999,0.0,0.0,2,2,1,0,2,0,760622,251222,760657,251178,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05622277118748239,0.632,119120.7,115072.83,183529.37,3
275016,41,1,1,0,0,0,0,160,70,13.73731314,13.73731314,8,4,115,0.08631314,13.651,0.0,0.0,2,0,0,0,0,2,501155,117861,498531,119531,5,1,1,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.110349819554064,12.528,987771.72,1188484.21,1313112.83,0
472284,39,1,1,0,0,0,1,171,75,14.243,14.243,4,4,67,9.1,5.143,0.0,0.0,2,0,0,0,2,0,696975,261611,701067,258838,4,1,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.9430752573676235,10.322,602863.16,812848.5,1006058.74,1
140477,43,1,0,1,0,0,5,154,60,6.897374707093031,6.897374707093031,8,4,135,5.64137470709303,0.0,1.256,0.0,2,0,0,0,2,0,613419,262621,613654,261887,4,1,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7707016283880552,2.345,310328.06,418301.9,614032.99,1
432177,52,1,0,1,0,0,100,163,79,107.356,107.356,10,8,256,1.3,106.056,0.0,0.0,0,0,3,1,4,0,619180,174152,619180,174152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.247,67342.9,68141.75,128171.09,5
342741,51,1,0,1,0,0,80,167,69,152.947,152.947,2,2,120,0.0,152.947,0.0,0.0,0,0,0,2,0,0,688969,267065,688969,267065,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.84,144278.55,81430.48,214225.71,4
348991,41,0,0,0,0,0,5,174,65,269.656,269.656,9,2,265,5.5,0.0,264.156,0.0,0,0,0,0,2,0,599898,198357,578718,183909,4,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25.638586232473894,27.88,620494.04,724938.22,922362.67,1
195658,47,1,0,1,0,0,5,172,80,8.192,8.192,2,2,20,0.0,8.192,0.0,0.0,2,0,0,0,0,0,681523,225524,680022,227410,4,1,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.4103935363338493,8.092,596444.14,783315.75,897721.45,1
373740,61,1,0,1,0,0,40,170,62,15.707,15.707,2,2,20,0.0,15.707,0.0,0.0,0,0,0,0,2,0,695208,239297,695208,239297,2,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.249,233237.68,178603.42,366337.54,2
311080,39,1,0,1,0,0,5,179,86,282.985,282.985,5,4,330,18.5,264.485,0.0,0.0,0,0,0,0,4,0,666115,210876,657451,189119,5,2,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23.418623892107753,28.507,744052.39,913581.05,1053776.33,1
413535,31,1,1,1,0,0,5,182,68,71.4169,71.4169,10,3,140,2.8,0.0,68.6169,0.0,2,0,0,0,1,0,686592,255475,702279,242070,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20.634340163911226,26.208,455051.41,400929.95,717899.35,1
426505,35,1,1,1,0,0,50,172,57,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,622482,258264,622482,258264,4,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.941,240923.05,188245.55,331422.28,3
434541,54,1,0,1,0,0,10,170,70,243.123,243.123,6,4,260,0.0,213.08900000000003,30.034,0.0,2,0,0,1,1,0,675079,255575,727382,279490,4,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,57.51113834728017,61.175,322883.93,162340.51,413452.79,1
305935,59,1,0,1,0,0,30,187,70,0.1,0.1,2,2,4,0.1,0.0,0.0,0.0,0,0,0,0,2,0,684168,247347,678859,247419,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.3094882050909575,16.53,1228373.03,1520909.57,1878410.49,2
262084,64,0,0,0,0,0,20,180,73,10.086476,10.086476,11,7,110,3.4324760000000003,0.0,6.654,0.0,0,0,4,0,3,0,683673,246584,628059,254042,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56.1118415309995,73.673,1061313.0,1789039.57,2085008.71,1
417533,41,1,0,0,0,0,5,196,92,6.6,6.6,4,4,45,6.6,0.0,0.0,0.0,3,0,1,0,0,0,611506,266571,613160,268522,4,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5577562432726073,7.429,968389.29,1236038.13,1431762.84,1
443268,57,1,1,0,0,0,3,184,80,14.0,14.0,3,3,240,14.0,0.0,0.0,0.0,0,0,0,0,3,0,684927,244621,683078,243540,4,2,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.141812783601779,16.95,608394.52,972346.08,1300801.69,1
228003,62,1,1,1,0,0,80,178,99,1.5,1.5,1,1,60,1.5,0.0,0.0,0.0,0,0,0,0,1,0,603010,128458,603010,128458,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.207,71316.39,53803.2,89056.1,4
189167,66,1,1,1,0,0,90,178,88,32.5,32.5,3,3,115,32.5,0.0,0.0,0.0,0,0,2,0,1,0,734447,277075,734447,277076,5,3,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.001,0.696,134377.7,107510.81,189966.29,5
197352,45,1,0,1,0,0,10,168,90,33.802,33.802,2,2,40,0.0,33.802,0.0,0.0,0,0,2,0,0,0,603120,201244,635479,189350,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,34.47567427912034,57.356,397630.16,379541.64,602501.25,1
