HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_abroad,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,dissolved_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,can_work_from_home
232822,36,0,0,0,0,0,1,33,163,72,28.4381273,28.4381273,17,7,180,4.9031273,0.0,23.535,0.0,0,0,4,0,2,1,744487,253526,743308,251921,5,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.9914984308304138,1
232841,59,1,1,0,0,0,3,-99,158,67,1.4935282,1.4935282,3,3,30,1.4935282,0.0,0.0,0.0,2,0,1,0,0,0,504496,116439,503824,116652,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7049489343207775,0
232861,31,1,1,1,0,0,2,-99,157,80,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,567118,234536,595736,245392,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30.607885585254007,1
232989,33,1,0,1,0,0,3,-99,180,62,10.754,10.754,3,3,35,0.6,10.154,0.0,0.0,1,0,0,0,2,0,593856,120010,591479,121952,2,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.069445063851119,0
233026,32,1,1,1,0,0,3,-99,168,65,6.470258,6.470258,2,2,80,6.470258,0.0,0.0,0.0,0,0,0,0,2,0,766835,257837,754397,260294,3,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12.678355295542083,0
233067,60,1,0,1,0,0,3,-99,182,83,95.645,95.645,2,2,80,0.0,95.645,0.0,0.0,2,0,0,0,0,0,661794,245165,641267,226613,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27.668292918067785,0
233079,52,1,1,1,0,0,3,-99,177,63,31.684,31.684,6,5,70,0.0,31.684,0.0,0.0,0,0,2,0,1,2,592934,244713,595799,245035,3,2,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.8830381544474917,0
233118,42,1,1,1,0,0,3,-99,190,90,35.50526801,35.50526801,9,7,86,0.29126801,35.214,0.0,0.0,3,0,1,0,3,0,535764,157729,535961,157236,5,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5309030043237654,0
233288,51,1,1,1,0,0,2,10,171,80,42.536,42.536,3,2,108,0.0,42.536,0.0,0.0,0,0,0,2,0,0,588235,175927,588235,175927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1
233296,31,1,1,1,0,0,3,-99,192,80,44.735795200000005,44.735795200000005,8,4,77,3.9837952,0.0,40.752,0.0,2,0,2,0,0,0,661499,193533,665779,211427,2,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.398740065558837,0
233319,27,1,0,0,0,0,2,15,160,56,20.3702722,20.3702722,11,5,129,2.7302722000000004,2.018,15.622,0.0,0,0,1,0,4,0,90823,732105,503062,115035,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,742.1026735034716,1
233443,40,1,1,1,0,0,3,-99,170,78,3.6,3.6,6,6,35,3.6,0.0,0.0,0.0,1,0,0,2,1,0,593396,245749,576764,252428,4,2,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.922959158576464,0
233467,44,1,0,0,0,0,3,-99,170,81,8.0,8.0,2,2,90,8.0,0.0,0.0,0.0,0,0,0,0,2,0,662984,244603,663121,244956,4,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.378652875335709,0
233586,56,1,0,0,0,0,3,-99,168,64,2.0,2.0,2,2,10,2.0,0.0,0.0,0.0,0,0,2,0,0,0,576500,147107,548487,149423,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28.10857564872329,0
233690,25,1,0,1,0,0,1,30,168,60,17.781,17.781,7,4,85,4.0,13.781,0.0,0.0,0,0,0,0,4,0,537359,153044,555609,199430,2,2,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,49.847000872670364,1
233811,58,1,1,1,0,0,1,100,184,100,7.251336200000001,7.251336200000001,6,2,67,1.3453362,0.0,0.0,5.906000000000001,0,0,0,0,2,0,506558,137992,506558,137992,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1
233823,53,1,0,1,0,0,3,-99,161,58,8.982000000000001,8.982000000000001,6,6,23,1.6,7.382000000000001,0.0,0.0,0,0,3,0,3,0,706418,231305,714132,229259,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.980721270662195,0
233839,25,0,0,0,0,0,1,30,172,68,6.6610839,6.6610839,5,4,60,6.6610839,0.0,0.0,0.0,0,0,4,0,0,0,679129,248875,655719,249868,2,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23.431050958076977,1
233848,78,1,1,1,0,0,3,-99,188,95,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,661950,194821,672867,200020,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.091752974651772,0
233910,42,1,0,1,0,0,2,25,180,77,110.098,110.098,3,3,155,0.0,110.098,0.0,0.0,0,0,0,1,2,0,689091,251956,664922,209720,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48.662308381333496,1
233914,50,0,0,0,0,0,3,-99,155,70,1.9175262,1.9175262,2,2,30,1.9175262,0.0,0.0,0.0,0,0,2,0,0,0,783813,150681,784170,152455,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8095648648224798,0
233925,43,1,1,1,0,0,1,0,165,70,85.49799999999999,85.49799999999999,9,8,190,0.0,85.49799999999999,0.0,0.0,2,0,0,0,2,4,498937,120666,502434,132175,4,2,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.028553113321651,1
233961,22,0,0,0,0,0,3,-99,163,58,18.003343,18.003343,11,2,206,5.221343,0.0,12.782,0.0,2,0,0,0,0,0,682573,245217,778804,145129,3,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,138.8452847776978,0
233967,54,1,1,1,0,0,1,15,178,88,47.180853845259705,47.180853845259705,10,9,146,10.484853845259698,36.696,0.0,0.0,4,0,1,3,1,0,554815,199538,554815,199538,5,3,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1
234073,42,0,0,0,0,0,3,-99,170,72,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,599723,199557,604804,197852,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.3594389631751564,0
234182,30,1,0,0,0,0,3,-99,190,87,11.259,11.259,3,3,110,5.0,6.259,0.0,0.0,0,0,0,0,3,0,596018,120444,595349,124749,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.356671435855589,0
234201,58,1,0,0,0,0,1,40,160,66,207.866,207.866,9,3,227,5.8,17.426,184.64,0.0,1,0,0,0,2,0,648088,212231,648356,212577,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.43765283044897585,1
234221,58,1,0,1,0,0,3,-99,168,75,189.033,189.033,6,4,226,2.1,186.933,0.0,0.0,0,0,1,0,3,0,759257,208008,762073,202173,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.478972217875301,0
234240,48,1,0,0,0,0,3,-99,159,48,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,611235,267305,612090,265189,4,3,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.2822096748546135,0
234255,52,1,1,1,0,0,2,10,179,83,73.252,73.252,5,5,105,0.0,73.252,0.0,0.0,2,0,0,3,0,0,678328,226968,675741,220605,4,5,0,0,1,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.8687945085000175,1
234305,75,1,0,1,0,0,3,-99,175,75,1.665,1.665,2,2,10,0.0,1.665,0.0,0.0,0,0,2,0,0,0,553643,217776,553643,217776,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
234680,44,1,0,1,0,0,2,10,178,75,119.06302,72.562,4,4,303,10.0,62.562,0.0,0.0,0,0,0,0,2,2,705197,113993,708196,109848,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.11615343788671,1
234686,48,1,0,1,0,0,3,-99,165,60,18.796,18.796,6,6,50,0.0,18.796,0.0,0.0,2,0,2,0,2,0,717377,259772,720205,257151,4,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8558040665988202,0
234711,26,1,0,1,0,0,3,-99,185,85,83.041,83.041,6,6,79,0.0,83.041,0.0,0.0,4,0,2,0,0,0,569041,110027,583530,113180,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.828099338755456,0
234827,56,1,1,1,0,1,3,-99,172,92,43.34,43.34,4,3,97,18.25,25.09,0.0,0.0,2,0,0,0,1,0,621465,262862,634837,263798,2,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.404718572204342,0
234852,46,1,0,1,0,0,3,-99,180,73,67.84899999999999,67.84899999999999,3,3,65,0.0,67.84899999999999,0.0,0.0,0,0,1,0,2,0,670582,201169,678283,202719,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.855437670811219,0
234923,52,1,0,1,0,0,3,-99,152,56,28.562,28.562,2,2,45,0.0,28.562,0.0,0.0,2,0,0,0,0,0,547998,149415,558129,143752,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.606322845759546,0
234926,27,1,0,0,0,0,3,-99,180,80,3.2,3.2,4,4,20,3.2,0.0,0.0,0.0,4,0,0,0,0,0,604332,106854,604437,106885,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1094805918873295,0
235010,40,0,0,0,0,0,2,1,179,82,40.269,40.269,4,2,65,1.0,0.0,39.269,0.0,0,0,2,0,0,0,601681,205208,561443,205135,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.23806621844544,1
235075,45,1,1,1,0,0,3,-99,186,89,77.402,77.402,2,2,95,0.0,77.402,0.0,0.0,0,0,0,0,2,0,666834,248637,667168,249085,4,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5588022906180682,0
235108,35,0,0,0,0,0,3,-99,167,60,113.9768243,101.6226503,10,6,339,87.3026503,0.0,14.32,0.0,0,0,0,0,6,0,732898,275450,735994,276523,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.276666751441166,0
235123,62,1,1,1,0,0,3,-99,153,54,34.602,34.602,6,4,79,0.4,34.202,0.0,0.0,0,0,0,0,4,0,729350,256558,736499,252965,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.00111554722215,0
235248,53,1,1,1,0,0,3,-99,178,70,47.457,47.457,6,3,460,30.2,12.857,0.0,4.4,0,0,0,0,3,0,559753,205607,556018,203910,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.10244244322818,0
235282,48,0,0,0,0,0,3,-99,169,70,36.093,36.093,15,4,117,2.7,0.0,33.393,0.0,2,0,1,0,1,0,586556,222176,596459,227181,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.095919700502524,0
235423,43,1,1,1,0,0,3,-99,163,80,11.983,11.983,3,3,78,1.0,10.983,0.0,0.0,2,0,0,0,1,0,739124,270320,742829,272253,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.178936946162265,0
235581,52,1,1,1,0,0,3,-99,170,90,4.587,4.587,2,2,20,0.0,4.587,0.0,0.0,2,0,0,0,0,0,668551,217933,669088,216309,3,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.7104809265232979,0
235695,54,1,1,0,0,0,1,5,188,85,9.7,9.7,6,6,50,9.7,0.0,0.0,0.0,4,0,0,0,2,0,758961,191756,758405,191865,3,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5665836213658139,1
235703,26,1,0,1,0,0,3,-99,180,90,154.237,154.237,9,8,189,0.0,154.237,0.0,0.0,1,0,0,5,1,0,623509,236578,624398,239492,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.046591045742766,0
235713,62,1,0,1,0,0,3,-99,185,81,5.3828316,5.3828316,6,6,110,5.3828316,0.0,0.0,0.0,2,0,2,0,2,0,610116,216049,610514,215687,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5380037174592756,0
235809,58,1,0,1,0,0,2,10,186,80,8.145975,8.145975,3,3,14,0.0,8.145975,0.0,0.0,2,0,0,0,1,0,585957,218576,625719,228740,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,41.04051096173146,1
235847,56,1,0,0,0,0,1,-99,177,70,17.121,17.121,3,3,85,6.0,11.121,0.0,0.0,0,0,2,0,1,0,531105,159022,531105,159022,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1
235887,41,1,0,1,0,0,1,15,175,75,81.28699999999999,81.28699999999999,2,2,120,0.0,81.28699999999999,0.0,0.0,0,0,0,0,2,0,671337,211046,671337,211046,2,3,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1
235932,58,1,1,0,0,0,1,5,189,80,11.833,11.833,3,3,80,7.5,4.333,0.0,0.0,0,0,0,0,3,0,685199,256470,720819,258088,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,35.65672901431089,1
